seed,metric,configuration,step,loss
37,hessian,G1M0S0,0,-3.423103078097487
37,hessian,G1M0S0,75,-33.197840241863936
37,hessian,G1M0S0,150,-33.198717822479296
37,hessian,G1M0S0,225,-33.198718005038636
37,hessian,G1M0S0,299,-33.19871800507695
37,hessian,G1M0S1,0,-3.423103078097487
37,hessian,G1M0S1,75,-33.19784364633807
37,hessian,G1M0S1,150,-33.1987171541321
37,hessian,G1M0S1,225,-33.19871742947785
37,hessian,G1M0S1,299,-33.19871743098
37,hessian,G1M1S0,0,-3.423103078097487
37,hessian,G1M1S0,75,-33.19864171135523
37,hessian,G1M1S0,150,-33.1987180039649
37,hessian,G1M1S0,225,-33.198718005076955
37,hessian,G1M1S0,299,-33.19871800507697
37,hessian,G1M1S1,0,-3.423103078097487
37,hessian,G1M1S1,75,-33.19863879979963
37,hessian,G1M1S1,150,-33.198717546233766
37,hessian,G1M1S1,225,-33.19871755820868
37,hessian,G1M1S1,299,-33.19871755825381
38,control,G0M0S0,0,-0.7245996866876047
38,control,G0M0S0,75,-18.122457063673117
38,control,G0M0S0,150,-25.083933646797696
38,control,G0M0S0,225,-25.253085894626746
38,control,G0M0S0,299,-25.285005598641057
38,control,G0M0S1,0,-0.7245996866876047
38,control,G0M0S1,75,-18.12389749068793
38,control,G0M0S1,150,-25.084322639919918
38,control,G0M0S1,225,-25.25315236433221
38,control,G0M0S1,299,-25.285008872450078
38,control,G0M1S0,0,-0.7245996866876047
38,control,G0M1S0,75,-20.13515519050818
38,control,G0M1S0,150,-25.159594712034316
38,control,G0M1S0,225,-25.2727097489049
38,control,G0M1S0,299,-25.288603126819286
38,control,G0M1S1,0,-0.7245996866876047
38,control,G0M1S1,75,-20.13694733058164
38,control,G0M1S1,150,-25.159836479839132
38,control,G0M1S1,225,-25.272736159976574
38,control,G0M1S1,299,-25.288602253596494
38,control,G1M0S0,0,-0.7245996866876047
38,control,G1M0S0,75,-18.19939887470197
38,control,G1M0S0,150,-25.08311650762505
38,control,G1M0S0,225,-25.252537030030243
38,control,G1M0S0,299,-25.284922288170954
38,control,G1M0S1,0,-0.7245996866876047
38,control,G1M0S1,75,-18.200955764140513
38,control,G1M0S1,150,-25.083509906813532
38,control,G1M0S1,225,-25.25260536879741
38,control,G1M0S1,299,-25.28492581421648
38,control,G1M1S0,0,-0.7245996866876047
38,control,G1M1S0,75,-20.211581492945136
38,control,G1M1S0,150,-25.158098229633097
38,control,G1M1S0,225,-25.27243340764369
38,control,G1M1S0,299,-25.28857651138787
38,control,G1M1S1,0,-0.7245996866876047
38,control,G1M1S1,75,-20.21345121912062
38,control,G1M1S1,150,-25.158344348549527
38,control,G1M1S1,225,-25.272460737070677
38,control,G1M1S1,299,-25.28857570133834
38,hessian,G0M0S0,0,-0.7245996866876047
38,hessian,G0M0S0,75,-33.1961534964
38,hessian,G0M0S0,150,-33.19871747552602
38,hessian,G0M0S0,225,-33.19871800496642
38,hessian,G0M0S0,299,-33.19871800507694
38,hessian,G0M0S1,0,-0.7245996866876047
38,hessian,G0M0S1,75,-33.196183880431946
38,hessian,G0M0S1,150,-33.198716939601326
38,hessian,G0M0S1,225,-33.198717431253556
38,hessian,G0M0S1,299,-33.198717431007815
38,hessian,G0M1S0,0,-0.7245996866876047
38,hessian,G0M1S0,75,-33.19825023262631
38,hessian,G0M1S0,150,-33.19871799824935
38,hessian,G0M1S0,225,-33.198718005076856
38,hessian,G0M1S0,299,-33.19871800507697
38,hessian,G0M1S1,0,-0.7245996866876047
38,hessian,G0M1S1,75,-33.19823804472067
38,hessian,G0M1S1,150,-33.19871753251873
38,hessian,G0M1S1,225,-33.19871755817409
38,hessian,G0M1S1,299,-33.19871755825366
38,hessian,G1M0S0,0,-0.7245996866876047
38,hessian,G1M0S0,75,-33.19767067035663
38,hessian,G1M0S0,150,-33.19871779010684
38,hessian,G1M0S0,225,-33.19871800503241
38,hessian,G1M0S0,299,-33.19871800507694
38,hessian,G1M0S1,0,-0.7245996866876047
38,hessian,G1M0S1,75,-33.163248118847804
38,hessian,G1M0S1,150,-33.19871133634034
38,hessian,G1M0S1,225,-33.1987174602746
38,hessian,G1M0S1,299,-33.19871743149166
38,hessian,G1M1S0,0,-0.7245996866876047
38,hessian,G1M1S0,75,-25.29002835784776
38,hessian,G1M1S0,150,-25.29020681101501
38,hessian,G1M1S0,225,-25.29020681366532
38,hessian,G1M1S0,299,-25.290206813665357
38,hessian,G1M1S1,0,-0.7245996866876047
38,hessian,G1M1S1,75,-25.289990654861324
38,hessian,G1M1S1,150,-25.29019309036994
38,hessian,G1M1S1,225,-25.290193150488943
38,hessian,G1M1S1,299,-25.290193150784546
39,control,G0M0S0,0,-0.9201589201107079
39,control,G0M0S0,75,-25.45808943516178
39,control,G0M0S0,150,-33.139355907405225
39,control,G0M0S0,225,-33.19866876301833
39,control,G0M0S0,299,-33.19871795611773
39,control,G0M0S1,0,-0.9201589201107079
39,control,G0M0S1,75,-25.45874593319009
39,control,G0M0S1,150,-33.1394118588512
39,control,G0M0S1,225,-33.19866997236573
39,control,G0M0S1,299,-33.1987178581508
39,control,G0M1S0,0,-0.9201589201107079
39,control,G0M1S0,75,-27.201657460036884
39,control,G0M1S0,150,-33.19104134137582
39,control,G0M1S0,225,-33.19871690018244
39,control,G0M1S0,299,-33.19871800482066
39,control,G0M1S1,0,-0.9201589201107079
39,control,G0M1S1,75,-27.202362648229016
39,control,G0M1S1,150,-33.19105719262994
39,control,G0M1S1,225,-33.19871696392436
39,control,G0M1S1,299,-33.19871789956466
39,control,G1M0S0,0,-0.9201589201107079
39,control,G1M0S0,75,-25.488136686100873
39,control,G1M0S0,150,-33.14183890309385
39,control,G1M0S0,225,-33.19867114291024
39,control,G1M0S0,299,-33.198717958465025
39,control,G1M0S1,0,-0.9201589201107079
39,control,G1M0S1,75,-25.488810739687043
39,control,G1M0S1,150,-33.14189352718809
39,control,G1M0S1,225,-33.1986723192165
39,control,G1M0S1,299,-33.198717859515476
39,control,G1M1S0,0,-0.9201589201107079
39,control,G1M1S0,75,-27.239150080921817
39,control,G1M1S0,150,-33.19149652325099
39,control,G1M1S0,225,-33.19871696865677
39,control,G1M1S0,299,-33.19871800483598
39,control,G1M1S1,0,-0.9201589201107079
39,control,G1M1S1,75,-27.239866192168062
39,control,G1M1S1,150,-33.19151186561467
39,control,G1M1S1,225,-33.19871702689815
39,control,G1M1S1,299,-33.198717899509646
39,hessian,G0M0S0,0,-0.9201589201107079
39,hessian,G0M0S0,75,-33.1975041223633
39,hessian,G0M0S0,150,-33.19871775079434
39,hessian,G0M0S0,225,-33.19871800502327
39,hessian,G0M0S0,299,-33.198718005076955
39,hessian,G0M0S1,0,-0.9201589201107079
39,hessian,G0M0S1,75,-33.19747936205865
39,hessian,G0M0S1,150,-33.19871692609942
39,hessian,G0M0S1,225,-33.198717427213204
39,hessian,G0M0S1,299,-33.19871743094468
39,hessian,G0M1S0,0,-0.9201589201107079
39,hessian,G0M1S0,75,-33.198534478542
39,hessian,G0M1S0,150,-33.19871800238235
39,hessian,G0M1S0,225,-33.19871800507693
39,hessian,G0M1S0,299,-33.19871800507697
39,hessian,G0M1S1,0,-0.9201589201107079
39,hessian,G0M1S1,75,-33.19852583233852
39,hessian,G0M1S1,150,-33.19871752980603
39,hessian,G0M1S1,225,-33.198717558149696
39,hessian,G0M1S1,299,-33.198717558253556
39,hessian,G1M0S0,0,-0.9201589201107079
39,hessian,G1M0S0,75,-32.897240592565375
39,hessian,G1M0S0,150,-33.19863647458304
39,hessian,G1M0S0,225,-33.198717987553735
39,hessian,G1M0S0,299,-33.19871800507276
39,hessian,G1M0S1,0,-0.9201589201107079
39,hessian,G1M0S1,75,-33.04928593917562
39,hessian,G1M0S1,150,-33.1986867358636
39,hessian,G1M0S1,225,-33.19871753559316
39,hessian,G1M0S1,299,-33.19871743275688
39,hessian,G1M1S0,0,-0.9201589201107079
39,hessian,G1M1S0,75,-33.198641400547174
39,hessian,G1M1S0,150,-33.198718003997925
39,hessian,G1M1S0,225,-33.19871800507695
39,hessian,G1M1S0,299,-33.19871800507697
39,hessian,G1M1S1,0,-0.9201589201107079
39,hessian,G1M1S1,75,-33.198644248845184
39,hessian,G1M1S1,150,-33.19871757192856
39,hessian,G1M1S1,225,-33.19871755830954
39,hessian,G1M1S1,299,-33.19871755825424
